Grapheme	IPA	Frequency
à	à/a	36
s	s	29
ò	ò/o	2
è:	èː/eː	1
+	+	2
w	w	25
a	a	13
t	t	23
ì	ì/i	8
k	k	41
p	p	14
ã̀	ã̀/ã	15
jj	j	
j	j	19
h	h	18
ú	ú/u	6
ʔ	ʔ	17
ù	ù/u	7
i	i	4
b	b	3
í	í/i	3
á	á/a	21
à:	àː/aː	2
ã́	ã́/ã	10
ṹ	ṹ/ũ	3
o	o	2
é	é/e	3
ʃ	ʃ	11
a:	aː	2
è	è/e	6
u	u	1
ó	ó/o	6
ṍ	ṍ/õ	1
ɾ	ɾ	13
ĩ́	ĩ́/ĩ	3
ã	ã	2
m	m	5
ã:	ãː	1
n	n	5
e	e	1
õ̀	õ̀/õ	2
ũ	ũ	1
ù:	ùː/uː	4
ò:	òː/oː	1
á:	áː/aː	1
ã̀:	ã̀ː/ãː	1
-	+	
