Grapheme	IPA	Frequency
w	w	15
a	a	131
s	s	26
l	l	14
h	h	13
k	k	53
i	i	19
t	t	19
p	p	12
n	n	16
a:	a:	10
u	u	36
m	m	17
d	d	14
i:	i:	5
+	+	3
b	b	21
ŋ	ŋ	9
j	j	12
r	r	4
u:	u:	1
ɾ	ɾ	1
