Grapheme	IPA	Frequency
d	d	10
í	í/i	15
ʔ	ʔ	26
ʃ	ʃ	11
ò	ò/o	5
s	s	23
á	á/a	46
t	t	32
ŋ	ŋ	23
k	k	60
ɾ	ɾ	19
ù	ù/u	14
b	b	25
u	u	17
ì	ì/i	20
dʒ	dʒ	15
à	à/a	28
tʃ	tʃ	1
m	m	5
é	é/e	7
x	x	15
g	g	4
r	r	2
è	è/e	13
n	n	5
ú	ú/u	10
ó	ó/o	10
i	i	4
a	a	1
+	+	3
