Grapheme	IPA	Frequency
s	s	39
i	i	38
e	e	19
t	t	26
ɨ	ɨ	51
β	β	15
a	a	79
n	n	19
k	k	44
ts	ts	
kw	kʷ	
m	m	13
ɣ	ɣ	17
u	u	44
h	h	29
o	o	20
p	p	8
tʲ	tʲ	16
w	w	1
g	g	3
b	b	2
+	+	2
ʔ	ʔ	1
-	+	
