Grapheme	IPA	Frequency
tʃ	tʃ	12
i	i	33
m	m	12
o	o	20
l	l	15
k	k	18
a	a	62
g	g	35
ã	ã	2
u	u	20
b	b	19
d	d	20
gw	gʷ	
w	w	15
e	e	63
h	h	17
t	t	17
ɾ	ɾ	20
í	í/i	2
n	n	7
ŋ	ŋ	4
ɪ̃́	ɪ̃́/ɪ̃	1
+	+	2
á	á/a	4
s	s	12
'b	'b/b	1
ã́	ã́/ã	1
ũ	ũ	2
ĩ	ĩ	1
ɲ	ɲ	4
ẽ	ẽ	3
r	r	2
dʒ	dʒ	1
ú	ú/u	1
-	+	
